laudo,linha_texto,secao_detectada,item_detectado,status_original,categoria_sugerida,prioridade_sugerida,observacao_extraida,responsavel,status_correcao,evidencia_correcao,data_limite,status_original_norm,escola_curta,is_open,disciplina_detectada,is_arquitetura,status_exibicao,tipo_trabalho,complexidade,dono_sugerido,pacote_entrega,acao_sugerida,esforco_score,tags_operacionais,o_que_fazer,como_no_revit,evidencia_esperada,imagem_preview_relpath,imagem_origem_pdf,imagem_origem_pagina,imagem_confianca,problema_resumo
001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,4842,MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,"Indicação do comprimento (m), peso PROJ. N/A Deverá ser apresentado junto ao projeto executivo. (kg) e superfície de pintura (m²) EXECUTIVO N/A - SE REFERE A ""NÃO SE APLICA""; SIM - REFERE-SE À ""CONFORMIDADE DO ITEM""; NÃO - REFERE-SE AO ITEM COM PENDÊNCIA A SER SANADA, CONORME APONTAMENTOS NO CAMPO DE OBSERVAÇÕES;",,futuro_executivo_ou_nao_aplica,,,N/A,SINOP - E E SANTA CECÍLIA,False,outros,false,desativado_nao_arquitetura,triagem,E1 rápido,arquitetura,orçamento/executivo,triagem técnica,0,orçamento/executivo,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS__p075.jpg,001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,75,alta,"Indicação do comprimento (m), peso PROJ. N/A Deverá ser apresentado junto ao projeto executivo. (kg) e superfície de pintura (m²) EXECUTIVO N/A - SE REFERE A ""NÃO SE APLICA""; SIM - REFERE-SE À ""CONFORMIDADE DO ITEM""; NÃO - REFERE-SE AO ITEM COM PENDÊNCIA A SER"
001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,4844,MATERIAL FASE CONFORME,,N/A,triagem_manual,P3,"(kg) e superfície de pintura (m²) EXECUTIVO N/A - SE REFERE A ""NÃO SE APLICA""; SIM - REFERE-SE À ""CONFORMIDADE DO ITEM""; NÃO - REFERE-SE AO ITEM COM PENDÊNCIA A SER SANADA, CONORME APONTAMENTOS NO CAMPO DE OBSERVAÇÕES;",,futuro_executivo_ou_nao_aplica,,,N/A,SINOP - E E SANTA CECÍLIA,False,outros,false,desativado_nao_arquitetura,triagem,E1 rápido,arquitetura,orçamento/executivo,triagem técnica,0,orçamento/executivo,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS__p075.jpg,001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,75,alta,"(kg) e superfície de pintura (m²) EXECUTIVO N/A - SE REFERE A ""NÃO SE APLICA""; SIM - REFERE-SE À ""CONFORMIDADE DO ITEM""; NÃO - REFERE-SE AO ITEM COM PENDÊNCIA A SER SANADA, CONORME APONTAMENTOS NO CAMPO DE OBSERVAÇÕES;"
001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,4846,MATERIAL FASE CONFORME,,NÃO,triagem_manual,P2,"SIM - REFERE-SE À ""CONFORMIDADE DO ITEM""; NÃO - REFERE-SE AO ITEM COM PENDÊNCIA A SER SANADA, CONORME APONTAMENTOS NO CAMPO DE OBSERVAÇÕES;",,aberto,,,NAO,SINOP - E E SANTA CECÍLIA,True,outros,false,desativado_nao_arquitetura,triagem,E1 rápido,arquitetura,triagem operacional,triagem técnica,1,triagem operacional,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS__p075.jpg,001-2026 - JUNT - SINOP - E E SANTA CECÍLIA ASS,75,alta,"SIM - REFERE-SE À ""CONFORMIDADE DO ITEM""; NÃO - REFERE-SE AO ITEM COM PENDÊNCIA A SER SANADA, CONORME APONTAMENTOS NO CAMPO DE OBSERVAÇÕES;"
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,26,MATERIAL FASE CONFORME,1.3,NÃO,cotas_niveis;implantacao,P2,delimitação do PROJ. 1.3 DESENHO NÃO 1. Informações de cota de nível ilegíveis; terreno e locação BÁSICO de elementos existentes Projeto de PROJ.,,aberto,,,NAO,VÁRZEA GRANDE - E E JARDIM GLÓRIA,True,arquitetura,true,ativo_arquitetura,gráfico/prancha,E1 rápido,arquitetura,implantação/topografia,corrigir prancha,1,implantação/topografia,"Ajustar prancha (carimbo, legenda, cotas, representação, mapa) e republicar revisão da folha.","No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p003.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,3,media,delimitação do PROJ. 1.3 DESENHO NÃO 1. Informações de cota de nível ilegíveis; terreno e locação BÁSICO de elementos existentes Projeto de PROJ.
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,46,MATERIAL FASE CONFORME,1.7,N/A,orcamento,P3,Planilha PROJ. 1.7 TABELA N/A Deverá ser apresentado junto ao projeto executivo. quantitativa EXECUTIVO SONDAGEM E 2 MATERIAL FASE CONFORME OBSERVAÇÕES GEOTECNIA,,futuro_executivo_ou_nao_aplica,,,N/A,VÁRZEA GRANDE - E E JARDIM GLÓRIA,False,estrutura,false,desativado_nao_arquitetura,orçamento,E1 rápido,estrutura,implantação/topografia,revisar orçamento,0,implantação/topografia;orçamento/executivo,Atualizar quantitativos e composição no orçamento para alinhar com o projeto corrigido.,"No Revit 2025: revise vistas estruturais, verifique host/níveis e inconsistências entre detalhamento e implantação, depois reemitir folhas estruturais.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p003.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,3,media,Planilha PROJ. 1.7 TABELA N/A Deverá ser apresentado junto ao projeto executivo. quantitativa EXECUTIVO SONDAGEM E 2 MATERIAL FASE CONFORME OBSERVAÇÕES GEOTECNIA
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,77,MATERIAL FASE CONFORME,2.4,NÃO,documento_ausente,P1,PROJ. 2.4 água no solo MEMORIAL NÃO Não apresentado. BÁSICO (para estudo de drenagem) PROJETO DE,,aberto,,,NAO,VÁRZEA GRANDE - E E JARDIM GLÓRIA,True,hidrossanitario,false,desativado_nao_arquitetura,documental,E2 médio,coordenação/documentação,documentos assinados,apresentar documento,3,documentos assinados;instalações,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: conferir rede e pontos de drenagem/água/esgoto, ajustar representação em planta e cortes, e emitir revisão das folhas.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p003.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,3,alta,PROJ. 2.4 água no solo MEMORIAL NÃO Não apresentado. BÁSICO (para estudo de drenagem) PROJETO DE
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,85,MATERIAL FASE CONFORME,3.1,N/A,triagem_manual,P3,PROJ. 3.1 ART/RRT DOCUMENTO N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO Memorial PROJ. 3.2 MEMORIAL SIM Em conformidade. descritivo BÁSICO,,futuro_executivo_ou_nao_aplica,,,N/A,VÁRZEA GRANDE - E E JARDIM GLÓRIA,False,outros,false,desativado_nao_arquitetura,documental,E1 rápido,coordenação/documentação,documentos assinados,apresentar documento,0,documentos assinados;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p003.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,3,alta,PROJ. 3.1 ART/RRT DOCUMENTO N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO Memorial PROJ. 3.2 MEMORIAL SIM Em conformidade. descritivo BÁSICO
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,94,MATERIAL FASE CONFORME,3.4,NÃO,implantacao;cobertura_quadra,P2,PROJ. 3.4 Implantação DESENHO NÃO 1. Indicar fechamento do terreno – se gradil ou muro – e alturas; BÁSICO 1. Implantação 1.1 O anteprojeto possui uma cobertura de acesso ao refeitório e foi retirado no projeto atual – inserir;,,aberto,,,NAO,VÁRZEA GRANDE - E E JARDIM GLÓRIA,True,arquitetura,true,ativo_arquitetura,modelagem,E2 médio,arquitetura,implantação/topografia,triagem técnica,3,implantação/topografia;cobertura/quadra,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p003.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,3,alta,PROJ. 3.4 Implantação DESENHO NÃO 1. Indicar fechamento do terreno – se gradil ou muro – e alturas; BÁSICO 1. Implantação 1.1 O anteprojeto possui uma cobertura de acesso ao refeitório e foi retirado no projeto atual – inserir;
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,104,MATERIAL FASE CONFORME,3.5,NÃO,cobertura_quadra,P2,Planta de PROJ. 3.5 DESENHO NÃO cobertura BÁSICO,,aberto,,,NAO,VÁRZEA GRANDE - E E JARDIM GLÓRIA,True,arquitetura,true,ativo_arquitetura,triagem,E1 rápido,arquitetura,cobertura/quadra,triagem técnica,1,cobertura/quadra,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p003.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,3,alta,Planta de PROJ. 3.5 DESENHO NÃO cobertura BÁSICO
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,129,MATERIAL FASE CONFORME,3.6,NÃO,triagem_manual,P2,Plantas baixas e PROJ. 3.6 DESENHO NÃO de layout BÁSICO,,aberto,,,NAO,VÁRZEA GRANDE - E E JARDIM GLÓRIA,True,outros,false,desativado_nao_arquitetura,triagem,E1 rápido,arquitetura,triagem operacional,triagem técnica,1,triagem operacional,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p003.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,3,alta,Plantas baixas e PROJ. 3.6 DESENHO NÃO de layout BÁSICO
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,210,MATERIAL FASE CONFORME,3.8,N/A,triagem_manual,P3,PROJ. 3.8 Detalhamentos DESENHO N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO Planta de PROJ. 3.9 demolição e DESENHO N/A Não se aplica.,,futuro_executivo_ou_nao_aplica,,,N/A,VÁRZEA GRANDE - E E JARDIM GLÓRIA,False,outros,false,desativado_nao_arquitetura,triagem,E1 rápido,arquitetura,orçamento/executivo,triagem técnica,0,orçamento/executivo,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: validar item na vista correspondente, corrigir modelo/prancha e reemitir PDF de revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p004.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,4,alta,PROJ. 3.8 Detalhamentos DESENHO N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO Planta de PROJ. 3.9 demolição e DESENHO N/A Não se aplica.
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,214,MATERIAL FASE CONFORME,3.9,N/A,triagem_manual,P3,PROJ. 3.9 demolição e DESENHO N/A Não se aplica. BÁSICO construção PROJ. 3.10 Paisagismo DESENHO N/A Deverá ser apresentado junto ao projeto executivo.,,futuro_executivo_ou_nao_aplica,,,N/A,VÁRZEA GRANDE - E E JARDIM GLÓRIA,False,arquitetura,true,ativo_arquitetura,triagem,E1 rápido,arquitetura,orçamento/executivo,triagem técnica,0,orçamento/executivo,Fazer triagem técnica e definir ação objetiva para fechar o apontamento.,"No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p004.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,4,alta,PROJ. 3.9 demolição e DESENHO N/A Não se aplica. BÁSICO construção PROJ. 3.10 Paisagismo DESENHO N/A Deverá ser apresentado junto ao projeto executivo.
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,218,MATERIAL FASE CONFORME,3.10,N/A,grafico_prancha,P3,"PROJ. 3.10 Paisagismo DESENHO N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO Legendas, 1. Houve substituição da espessura das janelas, sendo aceita para esse projeto, a quadros, tabelas,",,futuro_executivo_ou_nao_aplica,,,N/A,VÁRZEA GRANDE - E E JARDIM GLÓRIA,False,arquitetura,true,ativo_arquitetura,gráfico/prancha,E1 rápido,arquitetura,orçamento/executivo,corrigir prancha,0,orçamento/executivo,"Ajustar prancha (carimbo, legenda, cotas, representação, mapa) e republicar revisão da folha.","No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p004.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,4,alta,"PROJ. 3.10 Paisagismo DESENHO N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO Legendas, 1. Houve substituição da espessura das janelas, sendo aceita para esse projeto, a quadros, tabelas,"
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,224,MATERIAL FASE CONFORME,3.11,NÃO,cotas_niveis;implantacao,P2,"PROJ. espessura de 8mm, conforme parecer e aprovado pela gestão. 3.11 observações, DESENHO NÃO BÁSICO 2. Ajustar pé-direito dos ambientes e demais informações faltantes de tabela indicações e abaixo – Planta Baixa – Implantação; cotas",,aberto,,,NAO,VÁRZEA GRANDE - E E JARDIM GLÓRIA,True,arquitetura,true,ativo_arquitetura,gráfico/prancha,E4 bloqueado,coordenação/documentação,implantação/topografia,pedir decisão,4,implantação/topografia,Registrar pendência de decisão externa e abrir solicitação formal para validação da secretaria/gestão.,"No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p004.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,4,alta,"PROJ. espessura de 8mm, conforme parecer e aprovado pela gestão. 3.11 observações, DESENHO NÃO BÁSICO 2. Ajustar pé-direito dos ambientes e demais informações faltantes de tabela indicações e abaixo – Planta Baixa – Implantação; cotas"
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,240,MATERIAL FASE CONFORME,3.13,N/A,acessibilidade;orcamento,P3,Planilha PROJ. 3.13 TABELA N/A Deverá ser apresentado junto ao projeto executivo. quantitativa EXECUTIVO 4 ACESSIBILIDADE MATERIAL FASE CONFORME OBSERVAÇÕES PROJ. 4.1 ART/RRT DOCUMENTO N/A Deverá ser apresentado junto ao projeto executivo.,,futuro_executivo_ou_nao_aplica,,,N/A,VÁRZEA GRANDE - E E JARDIM GLÓRIA,False,arquitetura,true,ativo_arquitetura,documental,E3 alto,coordenação/documentação,documentos assinados,apresentar documento,0,documentos assinados;acessibilidade;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p004.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,4,alta,Planilha PROJ. 3.13 TABELA N/A Deverá ser apresentado junto ao projeto executivo. quantitativa EXECUTIVO 4 ACESSIBILIDADE MATERIAL FASE CONFORME OBSERVAÇÕES PROJ. 4.1 ART/RRT DOCUMENTO N/A Deverá ser apresentado junto ao projeto executivo.
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,244,ACESSIBILIDADE MATERIAL FASE CONFORME,4.1,N/A,triagem_manual,P3,PROJ. 4.1 ART/RRT DOCUMENTO N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO Memorial PROJ. 4.2 MEMORIAL SIM Em conformidade. descritivo BÁSICO,,futuro_executivo_ou_nao_aplica,,,N/A,VÁRZEA GRANDE - E E JARDIM GLÓRIA,False,arquitetura,true,ativo_arquitetura,documental,E3 alto,coordenação/documentação,documentos assinados,apresentar documento,0,documentos assinados;acessibilidade;orçamento/executivo,Juntar e anexar o documento faltante no pacote da disciplina com assinatura e identificação técnica.,"No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p004.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,4,alta,PROJ. 4.1 ART/RRT DOCUMENTO N/A Deverá ser apresentado junto ao projeto executivo. EXECUTIVO Memorial PROJ. 4.2 MEMORIAL SIM Em conformidade. descritivo BÁSICO
1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,256,ACESSIBILIDADE MATERIAL FASE CONFORME,4.3,NÃO,triagem_manual,P2,PROJ. 4.3 Plantas gerais DESENHO NÃO BÁSICO,,aberto,,,NAO,VÁRZEA GRANDE - E E JARDIM GLÓRIA,True,arquitetura,true,ativo_arquitetura,normativo,E3 alto,arquitetura,acessibilidade,revisar norma,3,acessibilidade,"Revisar item normativo aplicável, ajustar solução e atualizar referência técnica no memorial/prancha.","No Revit 2025: abra a vista da prancha afetada, ajuste cotas/legenda/carimbo, valide em planta+corte e reexporte PDF da revisão.",Prancha/PDF revisado com item rastreável e observação de fechamento.,assets/previews/1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA__p004.jpg,1° PARECER_JUNT - 001-2026 - VÁRZEA GRANDE - E E JARDIM GLÓRIA,4,alta,PROJ. 4.3 Plantas gerais DESENHO NÃO BÁSICO
